"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"BRM00082533","MANICORE, BR","-5.811","-61.278","53.0","2018-01-19","26.9",",,S","28.6","H,,S",,,,
"BRM00082533","MANICORE, BR","-5.811","-61.278","53.0","2018-01-22","4.1",",,S","29.1","H,,S",,,,
"BRM00082533","MANICORE, BR","-5.811","-61.278","53.0","2018-01-23","0.0",",,S","26.7","H,,S",,,"23.9",",,S"
"BRM00082533","MANICORE, BR","-5.811","-61.278","53.0","2018-01-24","1.0",",,S","28.9","H,,S",,,,
"BRM00082533","MANICORE, BR","-5.811","-61.278","53.0","2018-01-25","6.1",",,S","30.7","H,,S",,,"24.4",",,S"
"BRM00082533","MANICORE, BR","-5.811","-61.278","53.0","2018-01-26","2.0",",,S","27.6","H,,S",,,,
"BRM00082533","MANICORE, BR","-5.811","-61.278","53.0","2018-01-29",,,"29.4","H,,S",,,"23.9",",,S"
"BRM00082533","MANICORE, BR","-5.811","-61.278","53.0","2018-01-30","3.0",",,S","28.9","H,,S",,,"24.4",",,S"
"BRM00082533","MANICORE, BR","-5.811","-61.278","53.0","2018-01-31","0.0",",,S","29.4","H,,S",,,"24.4",",,S"
"BRM00082533","MANICORE, BR","-5.811","-61.278","53.0","2018-02-01",,,"27.4","H,,S",,,,
"BRM00082533","MANICORE, BR","-5.811","-61.278","53.0","2018-02-02",,,"28.1","H,,S",,,,
"BRM00082533","MANICORE, BR","-5.811","-61.278","53.0","2018-02-05",,,"25.9","H,,S",,,,
"BRM00082533","MANICORE, BR","-5.811","-61.278","53.0","2018-02-06",,,"27.7","H,,S",,,,
"BRM00082533","MANICORE, BR","-5.811","-61.278","53.0","2018-02-07",,,"29.3","H,,S",,,"24.8",",,S"
"BRM00082533","MANICORE, BR","-5.811","-61.278","53.0","2018-02-08",,,"28.9","H,,S",,,"23.7",",,S"
"BRM00082533","MANICORE, BR","-5.811","-61.278","53.0","2018-02-09","99.1",",,S","28.5","H,,S",,,"23.9",",,S"
"BRM00082533","MANICORE, BR","-5.811","-61.278","53.0","2018-02-12","7.1",",,S","29.2","H,,S",,,,
"BRM00082533","MANICORE, BR","-5.811","-61.278","53.0","2018-02-13","0.0",",,S","25.5","H,,S",,,"23.9",",,S"
"BRM00082533","MANICORE, BR","-5.811","-61.278","53.0","2018-02-14",,,"28.8","H,,S",,,,
"BRM00082533","MANICORE, BR","-5.811","-61.278","53.0","2018-02-15",,,"27.9","H,,S",,,"22.9",",,S"
"BRM00082533","MANICORE, BR","-5.811","-61.278","53.0","2018-02-16","41.9",",,S","29.0","H,,S",,,,
"BRM00082533","MANICORE, BR","-5.811","-61.278","53.0","2018-02-19","16.0",",,S","27.0","H,,S",,,,
"BRM00082533","MANICORE, BR","-5.811","-61.278","53.0","2018-02-20","36.1",",,S","28.4","H,,S",,,"23.9",",,S"
"BRM00082533","MANICORE, BR","-5.811","-61.278","53.0","2018-02-21","18.0",",,S","26.4","H,,S",,,"23.9",",,S"
"BRM00082533","MANICORE, BR","-5.811","-61.278","53.0","2018-02-22","2.0",",,S","28.2","H,,S",,,"23.9",",,S"
"BRM00082533","MANICORE, BR","-5.811","-61.278","53.0","2018-02-23","61.0",",,S","25.3","H,,S",,,"22.5",",,S"
"BRM00082533","MANICORE, BR","-5.811","-61.278","53.0","2018-02-26","3.0",",,S","29.2","H,,S",,,"22.5",",,S"
"BRM00082533","MANICORE, BR","-5.811","-61.278","53.0","2018-02-27","0.0",",,S","24.9","H,,S",,,,
"BRM00082533","MANICORE, BR","-5.811","-61.278","53.0","2018-02-28","1.0",",,S","27.2","H,,S",,,"22.7",",,S"
"BR000082861","CONCEICAO DO ARAGUAIA, BR","-8.25","-49.28",,"2018-01-02","7.9",",,S","32.3","H,,S",,,"24.6",",,S"
"BR000082861","CONCEICAO DO ARAGUAIA, BR","-8.25","-49.28",,"2018-01-03","0.8",",,S","28.7","H,,S",,,,
"BR000082861","CONCEICAO DO ARAGUAIA, BR","-8.25","-49.28",,"2018-01-04","4.1",",,S","30.9","H,,S",,,"23.6",",,S"
"BR000082861","CONCEICAO DO ARAGUAIA, BR","-8.25","-49.28",,"2018-01-05","1.0",",,S","29.4","H,,S",,,"24.5",",,S"
"BR000082861","CONCEICAO DO ARAGUAIA, BR","-8.25","-49.28",,"2018-01-08","31.0",",,S","29.4","H,,S",,,"22.6",",,S"
"BR000082861","CONCEICAO DO ARAGUAIA, BR","-8.25","-49.28",,"2018-01-09","8.9",",,S","27.8","H,,S",,,"22.6",",,S"
"BR000082861","CONCEICAO DO ARAGUAIA, BR","-8.25","-49.28",,"2018-01-10","3.0",",,S","30.4","H,,S",,,"21.7",",,S"
"BR000082861","CONCEICAO DO ARAGUAIA, BR","-8.25","-49.28",,"2018-01-11","0.0",",,S","28.4","H,,S",,,"22.1",",,S"
"BR000082861","CONCEICAO DO ARAGUAIA, BR","-8.25","-49.28",,"2018-01-12","1.0",",,S","30.4","H,,S",,,"22.0",",,S"
"BR000082861","CONCEICAO DO ARAGUAIA, BR","-8.25","-49.28",,"2018-01-15","7.1",",,S","27.8","H,,S",,,"22.6",",,S"
"BR000082861","CONCEICAO DO ARAGUAIA, BR","-8.25","-49.28",,"2018-01-16","5.1",",,S","29.4","H,,S",,,"23.1",",,S"
"BR000082861","CONCEICAO DO ARAGUAIA, BR","-8.25","-49.28",,"2018-01-17","0.3",",,S","32.3","H,,S",,,"23.1",",,S"
"BR000082861","CONCEICAO DO ARAGUAIA, BR","-8.25","-49.28",,"2018-01-18","0.0",",,S","32.2","H,,S",,,"24.1",",,S"
"BR000082861","CONCEICAO DO ARAGUAIA, BR","-8.25","-49.28",,"2018-01-19","1.0",",,S","31.9","H,,S",,,"23.7",",,S"
"BR000082861","CONCEICAO DO ARAGUAIA, BR","-8.25","-49.28",,"2018-01-22","37.1",",,S","26.3","H,,S",,,"20.9",",,S"
"BR000082861","CONCEICAO DO ARAGUAIA, BR","-8.25","-49.28",,"2018-01-23","7.1",",,S","27.6","H,,S",,,"22.1",",,S"
"BR000082861","CONCEICAO DO ARAGUAIA, BR","-8.25","-49.28",,"2018-01-24","0.3",",,S","28.7","H,,S",,,"21.0",",,S"
"BR000082861","CONCEICAO DO ARAGUAIA, BR","-8.25","-49.28",,"2018-01-25","0.0",",,S","29.7","H,,S",,,"23.0",",,S"
"BR000082861","CONCEICAO DO ARAGUAIA, BR","-8.25","-49.28",,"2018-01-26","18.0",",,S","29.7","H,,S",,,"23.1",",,S"
"BR000082861","CONCEICAO DO ARAGUAIA, BR","-8.25","-49.28",,"2018-01-29","3.0",",,S","32.1","H,,S",,,"24.0",",,S"
"BR000082861","CONCEICAO DO ARAGUAIA, BR","-8.25","-49.28",,"2018-01-30","17.0",",,S","30.1","H,,S",,,"23.1",",,S"
"BR000082861","CONCEICAO DO ARAGUAIA, BR","-8.25","-49.28",,"2018-01-31","8.9",",,S","31.1","H,,S",,,"22.6",",,S"
"BR000082861","CONCEICAO DO ARAGUAIA, BR","-8.25","-49.28",,"2018-02-01","3.0",",,S","30.1","H,,S",,,"23.0",",,S"
"BR000082861","CONCEICAO DO ARAGUAIA, BR","-8.25","-49.28",,"2018-02-02","0.0",",,S","28.6","H,,S",,,"24.0",",,S"
"BR000082861","CONCEICAO DO ARAGUAIA, BR","-8.25","-49.28",,"2018-02-05","114.0",",,S","26.7","H,,S",,,"19.8",",,S"
"BR000082861","CONCEICAO DO ARAGUAIA, BR","-8.25","-49.28",,"2018-02-06","19.1",",,S","24.1","H,,S",,,"19.6",",,S"
"BR000082861","CONCEICAO DO ARAGUAIA, BR","-8.25","-49.28",,"2018-02-07","8.9",",,S","28.2","H,,S",,,"21.3",",,S"
"BR000082861","CONCEICAO DO ARAGUAIA, BR","-8.25","-49.28",,"2018-02-08","0.5",",,S","32.1","H,,S",,,"22.1",",,S"
"BR000082861","CONCEICAO DO ARAGUAIA, BR","-8.25","-49.28",,"2018-02-09","71.1",",,S","26.1","H,,S",,,"20.3",",,S"
"BR000082861","CONCEICAO DO ARAGUAIA, BR","-8.25","-49.28",,"2018-02-12","2.0",",,S","31.6","H,,S",,,,
"BR000082861","CONCEICAO DO ARAGUAIA, BR","-8.25","-49.28",,"2018-02-13","1.0",",,S","31.9","H,,S",,,"23.9",",,S"
"BR000082861","CONCEICAO DO ARAGUAIA, BR","-8.25","-49.28",,"2018-02-14","29.0",",,S","31.7","H,,S",,,"22.6",",,S"
"BR000082861","CONCEICAO DO ARAGUAIA, BR","-8.25","-49.28",,"2018-02-15","5.1",",,S","27.6","H,,S",,,"22.9",",,S"
"BR000082861","CONCEICAO DO ARAGUAIA, BR","-8.25","-49.28",,"2018-02-16","3.0",",,S","31.7","H,,S",,,"23.3",",,S"
"BR000082861","CONCEICAO DO ARAGUAIA, BR","-8.25","-49.28",,"2018-02-19","0.5",",,S","28.4","H,,S",,,"23.3",",,S"
"BR000082861","CONCEICAO DO ARAGUAIA, BR","-8.25","-49.28",,"2018-02-20","39.9",",,S","28.8","H,,S",,,"22.4",",,S"
"BR000082861","CONCEICAO DO ARAGUAIA, BR","-8.25","-49.28",,"2018-02-21","0.5",",,S","27.6","H,,S",,,"22.7",",,S"
"BR000082861","CONCEICAO DO ARAGUAIA, BR","-8.25","-49.28",,"2018-02-22","10.9",",,S","26.9","H,,S",,,"20.7",",,S"
"BR000082861","CONCEICAO DO ARAGUAIA, BR","-8.25","-49.28",,"2018-02-23","0.0",",,S","27.4","H,,S",,,"21.3",",,S"
"BR000082861","CONCEICAO DO ARAGUAIA, BR","-8.25","-49.28",,"2018-02-26","24.9",",,S","29.7","H,,S",,,"22.6",",,S"
"BR000082861","CONCEICAO DO ARAGUAIA, BR","-8.25","-49.28",,"2018-02-27","0.0",",,S","31.9","H,,S",,,"23.9",",,S"
"BR000082861","CONCEICAO DO ARAGUAIA, BR","-8.25","-49.28",,"2018-02-28","4.1",",,S","29.4","H,,S",,,"22.6",",,S"
"BRM00082336","ITACOATIARA, BR","-3.127","-58.481","43.3","2018-01-02",,,"29.4","H,,S",,,"24.3",",,S"
"BRM00082336","ITACOATIARA, BR","-3.127","-58.481","43.3","2018-01-03",,,"28.2","H,,S",,,,
"BRM00082336","ITACOATIARA, BR","-3.127","-58.481","43.3","2018-01-04","31.0",",,S","27.4","H,,S",,,"23.4",",,S"
"BRM00082336","ITACOATIARA, BR","-3.127","-58.481","43.3","2018-01-05","0.0",",,S","28.2","H,,S",,,"23.1",",,S"
"BRM00082336","ITACOATIARA, BR","-3.127","-58.481","43.3","2018-01-08","9.9",",,S","26.4","H,,S",,,"23.0",",,S"
"BRM00082336","ITACOATIARA, BR","-3.127","-58.481","43.3","2018-01-09","0.0",",,S","27.3","H,,S",,,"23.2",",,S"
"BRM00082336","ITACOATIARA, BR","-3.127","-58.481","43.3","2018-01-10",,,"28.4","H,,S",,,"23.8",",,S"
"BRM00082336","ITACOATIARA, BR","-3.127","-58.481","43.3","2018-01-11","22.1",",,S","26.8","H,,S",,,"21.7",",,S"
"BRM00082336","ITACOATIARA, BR","-3.127","-58.481","43.3","2018-01-12","0.0",",,S","28.4","H,,S",,,"23.3",",,S"
"BRM00082336","ITACOATIARA, BR","-3.127","-58.481","43.3","2018-01-15","8.9",",,S","24.9","H,,S",,,,
"BRM00082336","ITACOATIARA, BR","-3.127","-58.481","43.3","2018-01-16","22.1",",,S","27.0","H,,S",,,"23.0",",,S"
"BRM00082336","ITACOATIARA, BR","-3.127","-58.481","43.3","2018-01-17","0.0",",,S","30.0","H,,S",,,"24.0",",,S"
"BRM00082336","ITACOATIARA, BR","-3.127","-58.481","43.3","2018-01-18","10.9",",,S","23.6","H,,S",,,,
"BRM00082336","ITACOATIARA, BR","-3.127","-58.481","43.3","2018-01-19","34.0",",,S","26.9","H,,S",,,"22.1",",,S"
"BRM00082336","ITACOATIARA, BR","-3.127","-58.481","43.3","2018-01-22","6.1",",,S","29.4","H,,S",,,"24.2",",,S"
"BRM00082336","ITACOATIARA, BR","-3.127","-58.481","43.3","2018-01-23","19.1",",,S","26.6","H,,S",,,"23.0",",,S"
"BRM00082336","ITACOATIARA, BR","-3.127","-58.481","43.3","2018-01-24","9.9",",,S","26.0","H,,S",,,,
"BRM00082336","ITACOATIARA, BR","-3.127","-58.481","43.3","2018-01-25","34.0",",,S","27.0","H,,S",,,"24.0",",,S"
"BRM00082336","ITACOATIARA, BR","-3.127","-58.481","43.3","2018-01-26","4.1",",,S","28.9","H,,S",,,"22.9",",,S"
"BRM00082336","ITACOATIARA, BR","-3.127","-58.481","43.3","2018-01-29",,,"29.2","H,,S",,,"24.6",",,S"
"BRM00082336","ITACOATIARA, BR","-3.127","-58.481","43.3","2018-01-30",,,"27.8","H,,S",,,"24.3",",,S"
"BRM00082336","ITACOATIARA, BR","-3.127","-58.481","43.3","2018-01-31","3.0",",,S","28.4","H,,S",,,"23.7",",,S"
"BRM00082336","ITACOATIARA, BR","-3.127","-58.481","43.3","2018-02-01","32.0",",,S","27.4","H,,S",,,"23.7",",,S"
"BRM00082336","ITACOATIARA, BR","-3.127","-58.481","43.3","2018-02-02","13.0",",,S","25.0","H,,S",,,,
"BRM00082336","ITACOATIARA, BR","-3.127","-58.481","43.3","2018-02-05",,,"30.6","H,,S",,,"24.6",",,S"
"BRM00082336","ITACOATIARA, BR","-3.127","-58.481","43.3","2018-02-06",,,"30.9","H,,S",,,"24.1",",,S"
"BRM00082336","ITACOATIARA, BR","-3.127","-58.481","43.3","2018-02-07",,,"30.8","H,,S",,,"24.0",",,S"
"BRM00082336","ITACOATIARA, BR","-3.127","-58.481","43.3","2018-02-08",,,"30.0","H,,S",,,,
"BRM00082336","ITACOATIARA, BR","-3.127","-58.481","43.3","2018-02-09",,,"30.6","H,,S",,,"24.7",",,S"
"BRM00082336","ITACOATIARA, BR","-3.127","-58.481","43.3","2018-02-12","15.0",",,S","25.3","H,,S","30.0",",,S","9.3",",G,S"
"BRM00082336","ITACOATIARA, BR","-3.127","-58.481","43.3","2018-02-13","6.1",",,S","26.2","H,,S",,,"22.7",",,S"
"BRM00082336","ITACOATIARA, BR","-3.127","-58.481","43.3","2018-02-14","3.0",",,S","26.7","H,,S",,,"22.7",",,S"
"BRM00082336","ITACOATIARA, BR","-3.127","-58.481","43.3","2018-02-15","0.0",",,S","28.1","H,,S",,,"23.3",",,S"
"BRM00082336","ITACOATIARA, BR","-3.127","-58.481","43.3","2018-02-16",,,"29.5","H,,S",,,"23.9",",,S"
"BRM00082336","ITACOATIARA, BR","-3.127","-58.481","43.3","2018-02-19","23.1",",,S","26.7","H,,S",,,"22.9",",,S"
"BRM00082336","ITACOATIARA, BR","-3.127","-58.481","43.3","2018-02-20","0.0",",,S","28.5","H,,S",,,"23.4",",,S"
"BRM00082336","ITACOATIARA, BR","-3.127","-58.481","43.3","2018-02-21",,,"25.7","H,,S",,,,
"BRM00082336","ITACOATIARA, BR","-3.127","-58.481","43.3","2018-02-22",,,"27.2","H,,S",,,"23.2",",,S"
"BRM00082336","ITACOATIARA, BR","-3.127","-58.481","43.3","2018-02-23",,,"26.3","H,,S",,,"23.5",",,S"
"BRM00082336","ITACOATIARA, BR","-3.127","-58.481","43.3","2018-02-26",,,"29.4","H,,S",,,"23.1",",,S"
"BRM00082336","ITACOATIARA, BR","-3.127","-58.481","43.3","2018-02-27",,,"27.9","H,,S",,,"24.1",",,S"
"BRM00082336","ITACOATIARA, BR","-3.127","-58.481","43.3","2018-02-28","7.9",",,S","28.3","H,,S",,,"22.5",",,S"
"BR002351003","LONDRINA AEROPORTO, BR","-23.333","-51.133","569.0","2018-01-01",,,"23.1","H,,S",,,,
"BR002351003","LONDRINA AEROPORTO, BR","-23.333","-51.133","569.0","2018-01-02",,,"21.1","H,,S",,,,
"BR002351003","LONDRINA AEROPORTO, BR","-23.333","-51.133","569.0","2018-01-03",,,"24.5","H,,S",,,,
"BR002351003","LONDRINA AEROPORTO, BR","-23.333","-51.133","569.0","2018-01-04",,,"24.8","H,,S",,,,
"BR002351003","LONDRINA AEROPORTO, BR","-23.333","-51.133","569.0","2018-01-05",,,"25.7","H,,S",,,,
"BR002351003","LONDRINA AEROPORTO, BR","-23.333","-51.133","569.0","2018-01-06",,,"25.2","H,,S",,,,
"BR002351003","LONDRINA AEROPORTO, BR","-23.333","-51.133","569.0","2018-01-07",,,"23.9","H,,S",,,,
"BR002351003","LONDRINA AEROPORTO, BR","-23.333","-51.133","569.0","2018-01-08",,,"22.2","H,,S",,,,
"BR002351003","LONDRINA AEROPORTO, BR","-23.333","-51.133","569.0","2018-01-09",,,"20.2","H,,S",,,,
"BR002351003","LONDRINA AEROPORTO, BR","-23.333","-51.133","569.0","2018-01-10",,,"22.3","H,,S",,,,
"BR002351003","LONDRINA AEROPORTO, BR","-23.333","-51.133","569.0","2018-01-11",,,"24.7","H,,S",,,,
"BR002351003","LONDRINA AEROPORTO, BR","-23.333","-51.133","569.0","2018-01-12",,,"23.2","H,,S",,,,
"BR002351003","LONDRINA AEROPORTO, BR","-23.333","-51.133","569.0","2018-01-13",,,"21.6","H,,S",,,,
"BR002351003","LONDRINA AEROPORTO, BR","-23.333","-51.133","569.0","2018-01-14",,,"23.3","H,,S",,,,
"BR002351003","LONDRINA AEROPORTO, BR","-23.333","-51.133","569.0","2018-01-15",,,"22.7","H,,S",,,,
"BR002351003","LONDRINA AEROPORTO, BR","-23.333","-51.133","569.0","2018-01-16",,,"23.6","H,,S",,,,
"BR002351003","LONDRINA AEROPORTO, BR","-23.333","-51.133","569.0","2018-01-17",,,"24.8","H,,S",,,,
"BR002351003","LONDRINA AEROPORTO, BR","-23.333","-51.133","569.0","2018-01-18",,,"23.6","H,,S",,,,
"BR002351003","LONDRINA AEROPORTO, BR","-23.333","-51.133","569.0","2018-01-19",,,"24.1","H,,S",,,,
"BR002351003","LONDRINA AEROPORTO, BR","-23.333","-51.133","569.0","2018-01-20",,,"25.4","H,,S",,,,
"BR002351003","LONDRINA AEROPORTO, BR","-23.333","-51.133","569.0","2018-01-21",,,"26.6","H,,S",,,,
"BR002351003","LONDRINA AEROPORTO, BR","-23.333","-51.133","569.0","2018-01-22",,,"27.1","H,,S",,,,
"BR002351003","LONDRINA AEROPORTO, BR","-23.333","-51.133","569.0","2018-01-23",,,"28.2","H,,S",,,,
"BR002351003","LONDRINA AEROPORTO, BR","-23.333","-51.133","569.0","2018-01-24",,,"28.1","H,,S",,,,
"BR002351003","LONDRINA AEROPORTO, BR","-23.333","-51.133","569.0","2018-01-25",,,"25.8","H,,S",,,,
"BR002351003","LONDRINA AEROPORTO, BR","-23.333","-51.133","569.0","2018-01-26",,,"25.9","H,,S",,,,
"BR002351003","LONDRINA AEROPORTO, BR","-23.333","-51.133","569.0","2018-01-27",,,"25.1","H,,S",,,,
"BR002351003","LONDRINA AEROPORTO, BR","-23.333","-51.133","569.0","2018-01-28",,,"24.6","H,,S",,,,
"BR002351003","LONDRINA AEROPORTO, BR","-23.333","-51.133","569.0","2018-01-29",,,"24.4","H,,S",,,,
"BR002351003","LONDRINA AEROPORTO, BR","-23.333","-51.133","569.0","2018-01-30",,,"23.1","H,,S",,,,
"BR002351003","LONDRINA AEROPORTO, BR","-23.333","-51.133","569.0","2018-01-31",,,"24.1","H,,S",,,,
"BR002351003","LONDRINA AEROPORTO, BR","-23.333","-51.133","569.0","2018-02-01",,,"24.3","H,,S",,,,
"BR002351003","LONDRINA AEROPORTO, BR","-23.333","-51.133","569.0","2018-02-02",,,"24.8","H,,S",,,,
"BR002351003","LONDRINA AEROPORTO, BR","-23.333","-51.133","569.0","2018-02-03",,,"25.4","H,,S",,,,
"BR002351003","LONDRINA AEROPORTO, BR","-23.333","-51.133","569.0","2018-02-04",,,"24.3","H,,S",,,,
"BR002351003","LONDRINA AEROPORTO, BR","-23.333","-51.133","569.0","2018-02-05",,,"23.9","H,,S",,,,
"BR002351003","LONDRINA AEROPORTO, BR","-23.333","-51.133","569.0","2018-02-06",,,"24.4","H,,S",,,,
"BR002351003","LONDRINA AEROPORTO, BR","-23.333","-51.133","569.0","2018-02-07",,,"25.9","H,,S",,,,
"BR002351003","LONDRINA AEROPORTO, BR","-23.333","-51.133","569.0","2018-02-08",,,"26.9","H,,S",,,,
"BR002351003","LONDRINA AEROPORTO, BR","-23.333","-51.133","569.0","2018-02-09",,,"27.2","H,,S",,,,
"BR002351003","LONDRINA AEROPORTO, BR","-23.333","-51.133","569.0","2018-02-10",,,"23.1","H,,S",,,,
"BR002351003","LONDRINA AEROPORTO, BR","-23.333","-51.133","569.0","2018-02-11",,,"24.4","H,,S",,,,
"BR002351003","LONDRINA AEROPORTO, BR","-23.333","-51.133","569.0","2018-02-12",,,"24.3","H,,S",,,,
"BR002351003","LONDRINA AEROPORTO, BR","-23.333","-51.133","569.0","2018-02-13",,,"21.5","H,,S",,,,
"BR002351003","LONDRINA AEROPORTO, BR","-23.333","-51.133","569.0","2018-02-14",,,"22.2","H,,S",,,,
"BR002351003","LONDRINA AEROPORTO, BR","-23.333","-51.133","569.0","2018-02-15",,,"22.9","H,,S",,,,
"BR002351003","LONDRINA AEROPORTO, BR","-23.333","-51.133","569.0","2018-02-16",,,"24.6","H,,S",,,,
"BR002351003","LONDRINA AEROPORTO, BR","-23.333","-51.133","569.0","2018-02-17",,,"23.8","H,,S",,,,
"BR002351003","LONDRINA AEROPORTO, BR","-23.333","-51.133","569.0","2018-02-18",,,"22.7","H,,S",,,,
"BR002351003","LONDRINA AEROPORTO, BR","-23.333","-51.133","569.0","2018-02-19",,,"22.1","H,,S",,,,
"BR002351003","LONDRINA AEROPORTO, BR","-23.333","-51.133","569.0","2018-02-20",,,"21.3","H,,S",,,,
"BR002351003","LONDRINA AEROPORTO, BR","-23.333","-51.133","569.0","2018-02-21",,,"24.4","H,,S",,,,
"BR002351003","LONDRINA AEROPORTO, BR","-23.333","-51.133","569.0","2018-02-22",,,"25.7","H,,S",,,,
"BR002351003","LONDRINA AEROPORTO, BR","-23.333","-51.133","569.0","2018-02-23",,,"24.3","H,,S",,,,
"BR002351003","LONDRINA AEROPORTO, BR","-23.333","-51.133","569.0","2018-02-24",,,"24.8","H,,S",,,,
"BR002351003","LONDRINA AEROPORTO, BR","-23.333","-51.133","569.0","2018-02-25",,,"25.2","H,,S",,,,
"BR002351003","LONDRINA AEROPORTO, BR","-23.333","-51.133","569.0","2018-02-26",,,"25.5","H,,S",,,,
"BR002351003","LONDRINA AEROPORTO, BR","-23.333","-51.133","569.0","2018-02-27",,,"25.3","H,,S",,,,
"BR002351003","LONDRINA AEROPORTO, BR","-23.333","-51.133","569.0","2018-02-28",,,"24.4","H,,S",,,,
"BR038484280","CAMPINA GRANDE, BR","-7.217","-35.883","502.0","2018-01-01",,,"26.4","H,,S",,,,
"BR038484280","CAMPINA GRANDE, BR","-7.217","-35.883","502.0","2018-01-02",,,"25.8","H,,S",,,"20.2",",,S"
"BR038484280","CAMPINA GRANDE, BR","-7.217","-35.883","502.0","2018-01-03",,,"25.6","H,,S",,,"20.3",",,S"
"BR038484280","CAMPINA GRANDE, BR","-7.217","-35.883","502.0","2018-01-04",,,"25.5","H,,S",,,"20.8",",,S"
"BR038484280","CAMPINA GRANDE, BR","-7.217","-35.883","502.0","2018-01-05",,,"25.2","H,,S",,,"20.6",",,S"
"BR038484280","CAMPINA GRANDE, BR","-7.217","-35.883","502.0","2018-01-06",,,"25.9","H,,S",,,"20.3",",,S"
"BR038484280","CAMPINA GRANDE, BR","-7.217","-35.883","502.0","2018-01-07",,,"25.6","H,,S",,,"20.7",",,S"
"BR038484280","CAMPINA GRANDE, BR","-7.217","-35.883","502.0","2018-01-08",,,"25.3","H,,S",,,"20.4",",,S"
"BR038484280","CAMPINA GRANDE, BR","-7.217","-35.883","502.0","2018-01-09",,,"25.2","H,,S",,,"20.1",",,S"
"BR038484280","CAMPINA GRANDE, BR","-7.217","-35.883","502.0","2018-01-10",,,"24.3","H,,S",,,"20.6",",,S"
"BR038484280","CAMPINA GRANDE, BR","-7.217","-35.883","502.0","2018-01-11",,,"25.1","H,,S",,,"20.5",",,S"
"BR038484280","CAMPINA GRANDE, BR","-7.217","-35.883","502.0","2018-01-12","0.3",",,S","25.4","H,,S",,,"20.3",",,S"
"BR038484280","CAMPINA GRANDE, BR","-7.217","-35.883","502.0","2018-01-13","0.0",",,S","25.3","H,,S",,,"20.6",",,S"
"BR038484280","CAMPINA GRANDE, BR","-7.217","-35.883","502.0","2018-01-14","0.3",",,S","26.1","H,,S",,,"21.0",",,S"
"BR038484280","CAMPINA GRANDE, BR","-7.217","-35.883","502.0","2018-01-15","0.0",",,S","24.4","H,,S",,,"20.3",",,S"
"BR038484280","CAMPINA GRANDE, BR","-7.217","-35.883","502.0","2018-01-16","3.0",",,S","25.2","H,,S",,,"19.4",",,S"
"BR038484280","CAMPINA GRANDE, BR","-7.217","-35.883","502.0","2018-01-17","0.3",",,S","25.1","H,,S",,,"19.3",",,S"
"BR038484280","CAMPINA GRANDE, BR","-7.217","-35.883","502.0","2018-01-18","0.0",",,S","24.4","H,,S",,,"20.3",",,S"
"BR038484280","CAMPINA GRANDE, BR","-7.217","-35.883","502.0","2018-01-19","15.0",",,S","22.6","H,,S",,,"20.1",",,S"
"BR038484280","CAMPINA GRANDE, BR","-7.217","-35.883","502.0","2018-01-20","29.0",",,S","24.5","H,,S",,,"19.8",",,S"
"BR038484280","CAMPINA GRANDE, BR","-7.217","-35.883","502.0","2018-01-21","0.0",",,S","24.8","H,,S",,,"19.6",",,S"
"BR038484280","CAMPINA GRANDE, BR","-7.217","-35.883","502.0","2018-01-22",,,"24.4","H,,S",,,"19.9",",,S"
"BR038484280","CAMPINA GRANDE, BR","-7.217","-35.883","502.0","2018-01-23",,,"24.2","H,,S",,,"20.4",",,S"
"BR038484280","CAMPINA GRANDE, BR","-7.217","-35.883","502.0","2018-01-24","2.0",",,S","24.2","H,,S",,,"20.8",",,S"
"BR038484280","CAMPINA GRANDE, BR","-7.217","-35.883","502.0","2018-01-25","3.0",",,S","24.6","H,,S",,,"20.6",",,S"
"BR038484280","CAMPINA GRANDE, BR","-7.217","-35.883","502.0","2018-01-26","11.9",",,S","24.5","H,,S",,,"20.0",",,S"
"BR038484280","CAMPINA GRANDE, BR","-7.217","-35.883","502.0","2018-01-27","0.3",",,S","24.6","H,,S",,,"20.4",",,S"
"BR038484280","CAMPINA GRANDE, BR","-7.217","-35.883","502.0","2018-01-28","0.0",",,S","24.6","H,,S",,,"20.6",",,S"
"BR038484280","CAMPINA GRANDE, BR","-7.217","-35.883","502.0","2018-01-29",,,"24.9","H,,S",,,"20.8",",,S"
"BR038484280","CAMPINA GRANDE, BR","-7.217","-35.883","502.0","2018-01-30",,,"25.3","H,,S",,,"20.5",",,S"
"BR038484280","CAMPINA GRANDE, BR","-7.217","-35.883","502.0","2018-01-31",,,"25.4","H,,S",,,"20.8",",,S"
"BR038484280","CAMPINA GRANDE, BR","-7.217","-35.883","502.0","2018-02-01",,,"24.9","H,,S",,,"20.8",",,S"
"BR038484280","CAMPINA GRANDE, BR","-7.217","-35.883","502.0","2018-02-02","1.0",",,S","25.4","H,,S",,,"21.0",",,S"
"BR038484280","CAMPINA GRANDE, BR","-7.217","-35.883","502.0","2018-02-03","0.0",",,S","25.3","H,,S",,,"20.4",",,S"
"BR038484280","CAMPINA GRANDE, BR","-7.217","-35.883","502.0","2018-02-04",,,"25.1","H,,S",,,"20.0",",,S"
"BR038484280","CAMPINA GRANDE, BR","-7.217","-35.883","502.0","2018-02-05",,,"25.8","H,,S",,,"20.4",",,S"
